#episode_reward	nb_episode_steps	nb_steps	time	
6.0653944671755236	100	100	121.03759384155273	
2.0292165793852273	100	200	121.31196665763855	
4.075052102168705	100	300	120.92242813110352	
7.535204434359678	100	400	120.73357939720154	
-0.4907019806190723	100	500	121.00624752044678	
4.32759803066523	100	600	120.80186152458191	
-1.18241283599268	100	700	120.95263385772705	
6.644853119544105	100	800	121.09810328483582	
8.177930829706572	100	900	121.07128190994263	
4.602492112279829	100	1000	121.39447689056396	
4.845485005663487	100	1100	125.48138403892517	
11.902862211117533	100	1200	124.39872360229492	
-7.316645209945909	100	1300	124.50441932678223	
0.7247746252949232	100	1400	124.71520662307739	
3.310922416935388	100	1500	124.44174313545227	
11.500603097138505	100	1600	124.39856314659119	
6.874386710059379	100	1700	124.30967807769775	
10.645243862844188	100	1800	124.63945817947388	
11.224873559522887	100	1900	124.4987621307373	
8.620915482228227	100	2000	122.3264627456665	
14.09237672178344	100	2100	123.08187484741211	
14.302885656132142	100	2200	123.28482818603516	
12.66014224048302	100	2300	122.62909603118896	
15.354387598485394	100	2400	122.63085389137268	
13.925861313113836	100	2500	122.16461896896362	
11.508368797063035	100	2600	122.43385291099548	
8.13591926085844	100	2700	122.55652093887329	
23.16218550095092	100	2800	122.1780858039856	
7.735245882356814	100	2900	122.61352562904358	
11.775554758673572	100	3000	122.39749383926392	
15.513554754221806	100	3100	123.24580883979797	
7.382098188269085	100	3200	123.43882751464844	
12.690791023698582	100	3300	122.68152236938477	
14.633369233291392	100	3400	123.22892689704895	
13.729461879101162	100	3500	122.8636519908905	
11.156999656603361	100	3600	122.35992646217346	
15.326835810691499	100	3700	122.41137504577637	
8.913314201065578	100	3800	122.86535596847534	
14.080290808436816	100	3900	122.80909276008606	
19.227045089218336	100	4000	123.83617734909058	
15.232551964514345	100	4100	122.0573582649231	
20.4023276229748	100	4200	122.16833782196045	
21.57813787834057	100	4300	122.27761578559875	
13.112498110313453	100	4400	122.06912446022034	
30.48466165908456	100	4500	122.34837007522583	
19.564160472176514	100	4600	122.3608648777008	
22.425249469304696	100	4700	128.7374472618103	
14.244183967670901	100	4800	122.4792730808258	
17.212150262100977	100	4900	122.38067650794983	
21.324248857463445	100	5000	125.53192496299744	
21.998315062246988	100	5100	121.97637486457825	
23.86766296710397	100	5200	122.23053932189941	
19.57406191987972	100	5300	122.22970366477966	
25.426209048814485	100	5400	122.59320759773254	
27.5676052735629	100	5500	122.17219519615173	
26.276512232755522	100	5600	122.46692204475403	
20.356500195897084	100	5700	122.62557768821716	
31.852963259819248	100	5800	122.3538646697998	
24.226350503032165	100	5900	122.3787989616394	
15.676689984340314	100	6000	122.58453464508057	
31.750232756581436	100	6100	123.47523021697998	
27.065639855899	100	6200	123.44567060470581	
28.045061244390673	100	6300	123.27926087379456	
18.64781123614611	100	6400	122.37877035140991	
31.27263410298262	100	6500	122.29761099815369	
30.247621357291518	100	6600	122.50212502479553	
22.478473545938925	100	6700	122.33320593833923	
34.46154917620111	100	6800	122.37536716461182	
27.109519256406685	100	6900	122.2758584022522	
17.075458855739893	100	7000	122.72544050216675	
28.94070470875414	100	7100	122.32652950286865	
33.17787725502183	100	7200	122.371896982193	
27.460012338170163	100	7300	122.3383948802948	
27.866473403490183	100	7400	122.52766251564026	
31.42050900962498	100	7500	122.96633553504944	
28.28373798570089	100	7600	122.3969087600708	
32.66718019068052	100	7700	122.5590329170227	
40.03632173937154	100	7800	122.44645571708679	
37.69310230240795	100	7900	122.66627192497253	
29.381635719634346	100	8000	122.60037803649902	
40.220538651517444	100	8100	122.2094156742096	
29.03608336596578	100	8200	122.206209897995	
26.041854845104943	100	8300	122.659006357193	
31.19814620944735	100	8400	122.74940228462219	
43.014630340462794	100	8500	122.74023175239563	
39.21812858348885	100	8600	122.93820309638977	
38.22589251808383	100	8700	122.76870560646057	
41.60846443627271	100	8800	122.23480343818665	
31.23445724791443	100	8900	122.69085311889648	
29.886365068612676	100	9000	122.0326738357544	
37.39438202172877	100	9100	122.17472863197327	
40.938995654697	100	9200	122.03198552131653	
41.77410268710769	100	9300	122.14533138275146	
30.856161405036275	100	9400	122.75061631202698	
36.388339449751065	100	9500	122.31249499320984	
44.109290317935766	100	9600	122.22315907478333	
28.834126401424182	100	9700	122.31556916236877	
39.51546682653015	100	9800	122.31988382339478	
44.186540672163375	100	9900	122.14790487289429	
45.4321628368525	100	10000	122.54835557937622	
